202-01-306-17413;LIM_NIK_MI C (GSM1800 );25 43 36;35 11 23;230;90;19;AGIOS NIKOLAOS;OMIROU 8,  AGIOS NIKOLAOS
202-01-306-17441;AG.NIKOL1 A (GSM1800 );25 43 15;35 11 23;205;65;28;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-1601-17441;AG.NIKOL1 K (UMTS2100 );25 43 15;35 11 23;205;0;19;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-306-17442;AG.NIKOL1 B (GSM1800 );25 43 15;35 11 23;250;66;18;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-1601-17442;AG.NIKOL1 L (UMTS2100 );25 43 15;35 11 23;250;65;13;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-306-17443;AG.NIKOL1 C (GSM1800 );25 43 15;35 11 23;310;66;19;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-1601-17443;AG.NIKOL1 M (UMTS2100 );25 43 15;35 11 23;310;65;18;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-1601-17444;AG.NIKOL1 N (UMTS2100 );25 43 15;35 11 23;205;0;19;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-1601-17445;AG.NIKOL1 O (UMTS2100 );25 43 15;35 11 23;250;65;13;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-1601-17446;AG.NIKOL1 P (UMTS2100 );25 43 15;35 11 23;310;65;18;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-1601-17447;AG.NIKOL1 R (UMTS2100 );25 43 15;35 11 23;205;0;19;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-306-17447;AG.NIKOL1 U (GSM900 );25 43 15;35 11 23;205;65;35;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-1601-17448;AG.NIKOL1 S (UMTS2100 );25 43 15;35 11 23;250;65;13;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-306-17448;AG.NIKOL1 V (GSM900 );25 43 15;35 11 23;250;66;24;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-1601-17449;AG.NIKOL1 T (UMTS2100 );25 43 15;35 11 23;310;65;18;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-306-17449;AG.NIKOL1 W (GSM900 );25 43 15;35 11 23;310;66;22;AGIOS NIKOLAOS;PASIFAIS 18,  AG. NIKOLAOS LASITHIOU
202-01-313-17461;KALAFATIS_MD A (GSM1800 );25 25 35;37 26 23;60;70;14;KALAFATI MYKONOY;ANO MERA, KALAFATIS - N. MYKONOS
202-01-1801-17461;KALAFATIS_MD K SEC1 (UMTS2100 );25 25 35;37 26 23;60;70;9;KALAFATI MYKONOY;ANO MERA, KALAFATIS - N. MYKONOS
202-01-313-17462;KALAFATIS_MD B (GSM1800 );25 25 35;37 26 23;180;70;35;KALAFATI MYKONOY;ANO MERA, KALAFATIS - N. MYKONOS
202-01-313-17463;KALAFATIS_MD C (GSM1800 );25 25 35;37 26 23;270;70;9;KALAFATI MYKONOY;ANO MERA, KALAFATIS - N. MYKONOS
202-01-126-17472;HOTEL PUNDA B (GSM1800 );23 30 11;39 93 82;260;34;35;AMPELIA SKIATHOY;POUNTA, SKIATHOS, N. MAGNISIAS
202-01-126-17473;HOTEL PUNDA C (GSM1800 );23 30 11;39 93 82;300;65;35;AMPELIA SKIATHOY;POUNTA, SKIATHOS, N. MAGNISIAS
202-01-1901-17473;HOTEL PUNDA M (UMTS2100 );23 30 11;39 93 82;300;65;25;AMPELIA SKIATHOY;POUNTA, SKIATHOS, N. MAGNISIAS
202-01-126-17478;HOTEL PUNDA V (GSM900 );23 30 11;39 93 82;300;65;35;AMPELIA SKIATHOY;POUNTA, SKIATHOS, N. MAGNISIAS
202-01-313-17481;MATOGIANI A (GSM1800 );25 19 43;37 26 47;0;65;35;MYKONOS;ODOS MATOGIANNI - HORA MYKONOY
202-01-1801-17481;MATOGIANNI K (UMTS2100 );25 19 43;37 26 47;0;65;30;MYKONOS;ODOS MATOGIANNI - HORA MYKONOY
202-01-313-17482;MATOGIANI B (GSM1800 );25 19 43;37 26 47;130;65;12;MYKONOS;ODOS MATOGIANNI - HORA MYKONOY
202-01-313-17483;MATOGIANI C (GSM1800 );25 19 43;37 26 47;220;65;35;MYKONOS;ODOS MATOGIANNI - HORA MYKONOY
202-01-1801-17483;MATOGIANNI M (UMTS2100 );25 19 43;37 26 47;220;65;48;MYKONOS;ODOS MATOGIANNI - HORA MYKONOY
202-01-1801-17484;MATOGIANNI N (UMTS2100 );25 19 43;37 26 47;0;65;29;MYKONOS;ODOS MATOGIANNI - HORA MYKONOY
202-01-1801-17486;MATOGIANNI P (UMTS2100 );25 19 43;37 26 47;220;65;48;MYKONOS;ODOS MATOGIANNI - HORA MYKONOY
202-01-313-17487;MATOGIANI U (GSM900 );25 19 43;37 26 47;0;65;35;MYKONOS;ODOS MATOGIANNI - HORA MYKONOY
202-01-1801-17487;MATOGIANNI R (UMTS2100 );25 19 43;37 26 47;0;65;29;MYKONOS;ODOS MATOGIANNI - HORA MYKONOY
202-01-313-17489;MATOGIANI W (GSM900 );25 19 43;37 26 47;220;65;35;MYKONOS;ODOS MATOGIANNI - HORA MYKONOY
202-01-1801-17489;MATOGIANNI T (UMTS2100 );25 19 43;37 26 47;220;65;48;MYKONOS;ODOS MATOGIANNI - HORA MYKONOY
202-01-316-17521;VIPE_IRAKL2 A (GSM1800 );25 10 36;35 19 20;205;0;35;KARTEROS NEAS ALIKARNASSOY;VI.PE. IRAKLIOU, ODOS A. KALAÚTZAKIS HARTIKA
202-01-316-17522;VIPE_IRAKL2 B (GSM1800 );25 10 36;35 19 20;260;65;35;KARTEROS NEAS ALIKARNASSOY;VI.PE. IRAKLIOU, ODOS A. KALAÚTZAKIS HARTIKA
202-01-316-17523;VIPE_IRAKL2 C (GSM1800 );25 10 36;35 19 20;330;0;22;KARTEROS NEAS ALIKARNASSOY;VI.PE. IRAKLIOU, ODOS A. KALAÚTZAKIS HARTIKA
202-01-316-17528;VIPE_IRAKL2 V (GSM900 );25 10 36;35 19 20;260;65;35;KARTEROS NEAS ALIKARNASSOY;VI.PE. IRAKLIOU, ODOS A. KALAÚTZAKIS HARTIKA
202-01-316-17529;VIPE_IRAKL2 W (GSM900 );25 10 36;35 19 20;330;0;35;KARTEROS NEAS ALIKARNASSOY;VI.PE. IRAKLIOU, ODOS A. KALAÚTZAKIS HARTIKA
202-01-322-17530;SANTO_TV Z (GSM900 );25 27 35;36 22 13;330;65;35;PYRGOS THIRAS;N. THIRA
202-01-1801-17531;SANTO TV K (UMTS2100 );25 27 35;36 22 13;40;0;53;PYRGOS THIRAS;N. THIRA
202-01-322-17531;SANTO_TV A (GSM1800 );25 27 35;36 22 13;40;65;35;PYRGOS THIRAS;N. THIRA
202-01-1801-17532;SANTO TV L (UMTS2100 );25 27 35;36 22 13;210;0;51;PYRGOS THIRAS;N. THIRA
202-01-322-17532;SANTO_TV EXT B (GSM1800 );25 27 35;36 22 13;40;65;70;PYRGOS THIRAS;N. THIRA
202-01-1801-17533;SANTO TV M (UMTS2100 );25 27 35;36 22 13;330;0;56;PYRGOS THIRAS;N. THIRA
202-01-322-17533;SANTO_TV EXT C (GSM1800 );25 27 35;36 22 13;210;66;70;PYRGOS THIRAS;N. THIRA
202-01-1801-17534;SANTO TV N (UMTS2100 );25 27 35;36 22 13;40;0;35;PYRGOS THIRAS;N. THIRA
202-01-322-17534;SANTO_TV EXT D (GSM1800 );25 27 35;36 22 13;290;66;70;PYRGOS THIRAS;N. THIRA
202-01-1801-17535;SANTO TV O (UMTS2100 );25 27 35;36 22 13;210;0;44;PYRGOS THIRAS;N. THIRA
202-01-322-17535;SANTO_TV E (GSM1800 );25 27 35;36 22 13;330;65;35;PYRGOS THIRAS;N. THIRA
202-01-1801-17536;SANTO TV P (UMTS2100 );25 27 35;36 22 13;330;0;49;PYRGOS THIRAS;N. THIRA
202-01-322-17536;SANTO_TV EXT F (GSM1800 );25 27 35;36 22 13;330;65;70;PYRGOS THIRAS;N. THIRA
202-01-1801-17537;SANTO TV R (UMTS2100 );25 27 35;36 22 13;40;0;35;PYRGOS THIRAS;N. THIRA
202-01-322-17537;SANTO_TV U (GSM900 );25 27 35;36 22 13;40;65;35;PYRGOS THIRAS;N. THIRA
202-01-1801-17538;SANTO TV S (UMTS2100 );25 27 35;36 22 13;210;0;44;PYRGOS THIRAS;N. THIRA
202-01-322-17538;SANTO_TV EXT V (GSM900 );25 27 35;36 22 13;210;66;70;PYRGOS THIRAS;N. THIRA
202-01-1801-17539;SANTO TV T (UMTS2100 );25 27 35;36 22 13;330;0;49;PYRGOS THIRAS;N. THIRA
202-01-322-17539;SANTO_TV W (GSM900 );25 27 35;36 22 13;290;66;35;PYRGOS THIRAS;N. THIRA
202-01-134-17541;SKALOH_REP A (GSM1800 );26 41 54;39 15 57;165;67;13;SKALOHORI KALLONIS;SKALOHORI, DIMOU KALLONIS LESVOU
202-01-134-17542;SKALOH_REP B (GSM1800 );26 41 54;39 15 57;300;67;35;SKALOHORI KALLONIS;SKALOHORI, DIMOU KALLONIS LESVOU
202-01-316-17582;LIONS_MI B (GSM1800 );25 75 95;35 20 21;150;90;10;IRAKLEIO;PL. EL. VENIZELOU 8 (LIONTARIA), IRAKLIO KRITIS
202-01-316-17583;LIONS_MI C (GSM1800 );25 75 95;35 20 21;220;90;9;IRAKLEIO;PL. EL. VENIZELOU 8 (LIONTARIA), IRAKLIO KRITIS
202-01-319-17601;PALADIUM_RETH A (GSM1800 );24 28 37;35 21 54;90;65;35;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-1602-17601;PALADIUM_RETH K (UMTS2100 );24 28 37;35 21 54;90;61;28;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-319-17602;PALADIUM_RETH B (GSM1800 );24 28 37;35 21 54;210;65;35;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-1602-17602;PALADIUM_RETH L (UMTS2100 );24 28 37;35 21 54;210;61;28;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-319-17603;PALADIUM_RETH C (GSM1800 );24 28 37;35 21 54;330;65;35;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-1602-17603;PALADIUM_RETH M (UMTS2100 );24 28 37;35 21 54;330;61;37;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-1602-17604;PALADIUM_RETH N (UMTS2100 );24 28 37;35 21 54;90;61;28;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-1602-17605;PALADIUM_RETH O (UMTS2100 );24 28 37;35 21 54;210;61;28;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-1602-17606;PALADIUM_RETH P (UMTS2100 );24 28 37;35 21 54;330;61;37;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-1602-17607;PALADIUM_RETH R (UMTS2100 );24 28 37;35 21 54;90;61;28;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-1602-17608;PALADIUM_RETH S (UMTS2100 );24 28 37;35 21 54;210;61;28;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-1602-17609;PALADIUM_RETH T (UMTS2100 );24 28 37;35 21 54;330;61;37;RETHYMNO;MOATSOY 42, RETHYMNO
202-01-314-17631;LAERMA_TK A (GSM1800 );27 55 54;36 97 29;0;360;26;LAERMA LINDION;LAERMA - N. RODOS
202-01-134-17679;KASPAKAS_X W (GSM900 );25 64 71;39 55 15;245;30;35;GALI MYRINAS;YPSOMA TOURLOS, KASPAKAS LIMNOU
202-01-321-17701;ARCHANES_X A (GSM1800 );25 93 41;35 12 44;0;0;35;EPANO ARHANES ARHANON;ARHANES, N. IRAKLIOU
202-01-1601-17701;ARCHANES_X K (UMTS2100 );25 93 41;35 12 44;0;0;28;EPANO ARHANES ARHANON;ARHANES, N. IRAKLIOU
202-01-321-17702;ARCHANES_X B (GSM1800 );25 93 41;35 12 44;80;0;35;EPANO ARHANES ARHANON;ARHANES, N. IRAKLIOU
202-01-1601-17702;ARCHANES_X L (UMTS2100 );25 93 41;35 12 44;80;0;35;EPANO ARHANES ARHANON;ARHANES, N. IRAKLIOU
202-01-321-17703;ARCHANES_X C (GSM1800 );25 93 41;35 12 44;240;65;35;EPANO ARHANES ARHANON;ARHANES, N. IRAKLIOU
202-01-1601-17703;ARCHANES_X M (UMTS2100 );25 93 41;35 12 44;240;64;37;EPANO ARHANES ARHANON;ARHANES, N. IRAKLIOU
202-01-1601-17704;ARCHANES_X N (UMTS2100 );25 93 41;35 12 44;0;0;28;EPANO ARHANES ARHANON;ARHANES, N. IRAKLIOU
202-01-1601-17705;ARCHANES_X O (UMTS2100 );25 93 41;35 12 44;80;0;35;EPANO ARHANES ARHANON;ARHANES, N. IRAKLIOU
202-01-1601-17706;ARCHANES_X P (UMTS2100 );25 93 41;35 12 44;240;64;37;EPANO ARHANES ARHANON;ARHANES, N. IRAKLIOU
202-01-321-17707;ARCHANES_X U (GSM900 );25 93 41;35 12 44;0;0;35;EPANO ARHANES ARHANON;ARHANES, N. IRAKLIOU
202-01-321-17708;ARCHANES_X V (GSM900 );25 93 41;35 12 44;80;0;35;EPANO ARHANES ARHANON;ARHANES, N. IRAKLIOU
202-01-314-17731;PEFKOI_X A (GSM1800 );28 33 77;36 44 23;80;60;14;PEYLOI LINDION;PERIOHI AYLONAS - LINDOS - N. RODOS
202-01-314-17737;PEFKOI_X U (GSM900 );28 33 77;36 44 23;80;65;29;PEYLOI LINDION;PERIOHI AYLONAS - LINDOS - N. RODOS
202-01-313-17741;IOULIS_2 A (GSM1800 );24 20 28;37 38 19;80;65;28;IOYLIS KEAS;IOYLIS - N. KEA
202-01-1801-17741;IOULIS_2 K (UMTS2100 );24 20 28;37 38 19;80;0;13;IOYLIS KEAS;IOYLIS - N. KEA
202-01-313-17742;IOULIS_2 B (GSM1800 );24 20 28;37 38 19;310;67;35;IOYLIS KEAS;IOYLIS - N. KEA
202-01-1801-17742;IOULIS_2 L (UMTS2100 );24 20 28;37 38 19;310;63;9;IOYLIS KEAS;IOYLIS - N. KEA
202-01-1801-17744;IOULIS_2 N (UMTS2100 );24 20 28;37 38 19;80;0;13;IOYLIS KEAS;IOYLIS - N. KEA
202-01-1801-17745;IOULIS_2 O (UMTS2100 );24 20 28;37 38 19;310;63;9;IOYLIS KEAS;IOYLIS - N. KEA
202-01-313-17747;IOULIS_2 U (GSM900 );24 20 28;37 38 19;80;65;35;IOYLIS KEAS;IOYLIS - N. KEA
202-01-322-17771;EBORIOS_TK A (GSM1800 );25 26 38;36 21 17;0;360;35;EMPOREION THIRAS;.
202-01-321-17781;NIPIDITOS_X2 A (GSM1800 );25 21 57;35 73 30;190;33;35;PANAGIA ARKALOHORIOY;PANAGIA IRAKLIOU
202-01-321-17782;NIPIDITOS_X2 B (GSM1800 );25 21 57;35 73 30;255;65;35;PANAGIA ARKALOHORIOY;PANAGIA IRAKLIOU
202-01-1601-17782;NIPIDITOS_X2 L (UMTS2100 );25 21 57;35 73 30;190;32;60;PANAGIA ARKALOHORIOY;PANAGIA IRAKLIOU
202-01-321-17783;NIPIDITOS_X2 C (GSM1800 );25 21 57;35 73 30;280;33;35;PANAGIA ARKALOHORIOY;PANAGIA IRAKLIOU
202-01-1601-17783;NIPIDITOS_X2 M (UMTS2100 );25 21 57;35 73 30;280;32;59;PANAGIA ARKALOHORIOY;PANAGIA IRAKLIOU
202-01-321-17789;NIPIDITOS_X2 W (GSM900 );25 21 57;35 73 30;280;30;35;PANAGIA ARKALOHORIOY;PANAGIA IRAKLIOU
202-01-1801-17791;AGERIA_STE K (UMTS2100 );25 10 10;37 06 51;100;60;43;AGKAIRIA PAROY;AGKAIRIA, N. PAROS
202-01-322-17791;AGERIA_STET EXT A (GSM1800 );25 10 10;37 06 51;100;68;68;AGKAIRIA PAROY;AGKAIRIA, N. PAROS
202-01-1801-17792;AGERIA_STE L (UMTS2100 );25 10 10;37 06 51;250;60;43;AGKAIRIA PAROY;AGKAIRIA, N. PAROS
202-01-322-17792;AGERIA_STET B (GSM1800 );25 10 10;37 06 51;250;65;35;AGKAIRIA PAROY;AGKAIRIA, N. PAROS
202-01-1801-17793;AGERIA_STE M (UMTS2100 );25 10 10;37 06 51;300;33;60;AGKAIRIA PAROY;AGKAIRIA, N. PAROS
202-01-322-17793;AGERIA_STET C (GSM1800 );25 10 10;37 06 51;300;34;35;AGKAIRIA PAROY;AGKAIRIA, N. PAROS
202-01-1801-17794;AGERIA_STE N (UMTS2100 );25 10 10;37 06 51;100;60;55;AGKAIRIA PAROY;AGKAIRIA, N. PAROS
202-01-1801-17795;AGERIA_STE O (UMTS2100 );25 10 10;37 06 51;250;60;43;AGKAIRIA PAROY;AGKAIRIA, N. PAROS
202-01-1801-17796;AGERIA_STE P (UMTS2100 );25 10 10;37 06 51;300;33;60;AGKAIRIA PAROY;AGKAIRIA, N. PAROS
202-01-322-17797;AGERIA_STET EXT U (GSM900 );25 10 10;37 06 51;100;66;70;AGKAIRIA PAROY;AGKAIRIA, N. PAROS
202-01-322-17798;AGERIA_STET V (GSM900 );25 10 10;37 06 51;250;66;35;AGKAIRIA PAROY;AGKAIRIA, N. PAROS
202-01-314-17801;KALITH_STET A (GSM1800 );28 93 70;36 18 50;60;68;34;KALYTHIES KALLITHEAS;YPSOMA KAMAROPETRES, KALYTHIES - AFANTOY, N. RODOS
202-01-1802-17801;KALITHIES STET K (UMTS2100 );28 93 70;36 18 50;60;60;19;KALYTHIES KALLITHEAS;YPSOMA KAMAROPETRES, KALYTHIES - AFANTOY, N. RODOS
202-01-314-17802;KALITH_STET B (GSM1800 );28 93 70;36 18 50;180;68;33;KALYTHIES KALLITHEAS;YPSOMA KAMAROPETRES, KALYTHIES - AFANTOY, N. RODOS
202-01-1802-17802;KALITHIES STET L (UMTS2100 );28 93 70;36 18 50;180;60;14;KALYTHIES KALLITHEAS;YPSOMA KAMAROPETRES, KALYTHIES - AFANTOY, N. RODOS
202-01-314-17803;KALITH_STET C (GSM1800 );28 93 70;36 18 50;265;0;34;KALYTHIES KALLITHEAS;YPSOMA KAMAROPETRES, KALYTHIES - AFANTOY, N. RODOS
202-01-1802-17803;KALITHIES STET M (UMTS2100 );28 93 70;36 18 50;265;0;34;KALYTHIES KALLITHEAS;YPSOMA KAMAROPETRES, KALYTHIES - AFANTOY, N. RODOS
202-01-1802-17804;KALITHIES STET N (UMTS2100 );28 93 70;36 18 50;60;60;20;KALYTHIES KALLITHEAS;YPSOMA KAMAROPETRES, KALYTHIES - AFANTOY, N. RODOS
202-01-1802-17805;KALITHIES STET O (UMTS2100 );28 93 70;36 18 50;180;60;14;KALYTHIES KALLITHEAS;YPSOMA KAMAROPETRES, KALYTHIES - AFANTOY, N. RODOS
202-01-1802-17806;KALITHIES STET P (UMTS2100 );28 93 70;36 18 50;265;0;34;KALYTHIES KALLITHEAS;YPSOMA KAMAROPETRES, KALYTHIES - AFANTOY, N. RODOS
202-01-314-17807;KALITH_STET U (GSM900 );28 93 70;36 18 50;60;66;35;KALYTHIES KALLITHEAS;YPSOMA KAMAROPETRES, KALYTHIES - AFANTOY, N. RODOS
202-01-314-17808;KALITH_STET V (GSM900 );28 93 70;36 18 50;180;66;31;KALYTHIES KALLITHEAS;YPSOMA KAMAROPETRES, KALYTHIES - AFANTOY, N. RODOS
202-01-321-17812;KROUSONAS_X B (GSM1800 );24 59 55;35 14 24;110;65;35;KROYSONAS;KROUSONAS, N. IRAKLIOU
202-01-321-17813;KROUSONAS_X C (GSM1800 );24 59 55;35 14 24;180;60;21;KROYSONAS;KROUSONAS, N. IRAKLIOU
202-01-321-17817;KROUSONAS_X U (GSM900 );24 59 55;35 14 24;30;65;35;KROYSONAS;KROUSONAS, N. IRAKLIOU
202-01-321-17819;KROUSONAS_X W (GSM900 );24 59 55;35 14 24;180;65;35;KROYSONAS;KROUSONAS, N. IRAKLIOU
202-01-126-17821;STENHVALA AK A (GSM1800 );23 55 34;39 11 34;0;360;31;STENI VALA ALONNISOY;.
202-01-319-17833;PIGI_TK C (GSM1800 );24 34 18;35 21 30;260;33;35;PIGI ARKADIOY;ARKADIOY
202-01-316-17841;DEDALOU_MI A (GSM1800 );25 84 53;35 20 19;110;70;35;IRAKLEIO;PERDIKARI and DAIDALOU, IRAKLIO KRITIS.
202-01-316-17843;DEDALOU_MI C (GSM1800 );25 84 53;35 20 19;290;70;35;IRAKLEIO;PERDIKARI and DAIDALOU, IRAKLIO KRITIS.
202-01-314-17861;LAHANIA_X A (GSM1800 );27 51 54;35 58 53;60;0;35;LAHANIA NOTIAS RODOY;YPSOMA SHOLEIOY HORAFI
202-01-1802-17861;LAHANIA_X K (UMTS2100 );27 51 54;35 58 53;60;0;33;LAHANIA NOTIAS RODOY;YPSOMA SHOLEIOY HORAFI
202-01-314-17862;LAHANIA_X B (GSM1800 );27 51 54;35 58 53;190;0;35;LAHANIA NOTIAS RODOY;YPSOMA SHOLEIOY HORAFI
202-01-1802-17862;LAHANIA_X L (UMTS2100 );27 51 54;35 58 53;190;0;15;LAHANIA NOTIAS RODOY;YPSOMA SHOLEIOY HORAFI
202-01-314-17863;LAHANIA_X C (GSM1800 );27 51 54;35 58 53;305;0;35;LAHANIA NOTIAS RODOY;YPSOMA SHOLEIOY HORAFI
202-01-1802-17863;LAHANIA_X M (UMTS2100 );27 51 54;35 58 53;305;0;25;LAHANIA NOTIAS RODOY;YPSOMA SHOLEIOY HORAFI
202-01-1802-17864;LAHANIA_X N (UMTS2100 );27 51 54;35 58 53;60;0;33;LAHANIA NOTIAS RODOY;YPSOMA SHOLEIOY HORAFI
202-01-1802-17865;LAHANIA_X O (UMTS2100 );27 51 54;35 58 53;190;0;15;LAHANIA NOTIAS RODOY;YPSOMA SHOLEIOY HORAFI
202-01-1802-17866;LAHANIA_X P (UMTS2100 );27 51 54;35 58 53;305;0;25;LAHANIA NOTIAS RODOY;YPSOMA SHOLEIOY HORAFI
202-01-314-17867;LAHANIA_X U (GSM900 );27 51 54;35 58 53;60;0;35;LAHANIA NOTIAS RODOY;YPSOMA SHOLEIOY HORAFI
202-01-314-17868;LAHANIA_X V (GSM900 );27 51 54;35 58 53;190;0;35;LAHANIA NOTIAS RODOY;YPSOMA SHOLEIOY HORAFI
202-01-314-17871;ANALIROD A (GSM1800 );28 12 51;36 25 46;80;65;12;KRITIKA RODOY;LIVADEIAS 30 and PAPANDREOY and VOLOY, RODOS
202-01-1802-17871;ANALISPIRO K (UMTS2100 );28 12 51;36 25 46;80;63;9;KRITIKA RODOY;LIVADEIAS 30 and PAPANDREOY and VOLOY, RODOS
202-01-314-17872;ANALIROD B (GSM1800 );28 12 51;36 25 46;160;65;27;KRITIKA RODOY;LIVADEIAS 30 and PAPANDREOY and VOLOY, RODOS
202-01-1802-17872;ANALISPIRO L (UMTS2100 );28 12 51;36 25 46;160;63;27;KRITIKA RODOY;LIVADEIAS 30 and PAPANDREOY and VOLOY, RODOS
202-01-314-17873;ANALIROD C (GSM1800 );28 12 51;36 25 46;240;65;33;KRITIKA RODOY;LIVADEIAS 30 and PAPANDREOY and VOLOY, RODOS
202-01-314-17877;ANALIROD U (GSM900 );28 12 51;36 25 46;80;65;29;KRITIKA RODOY;LIVADEIAS 30 and PAPANDREOY and VOLOY, RODOS
202-01-314-17878;ANALIROD V (GSM900 );28 12 51;36 25 46;160;65;35;KRITIKA RODOY;LIVADEIAS 30 and PAPANDREOY and VOLOY, RODOS
202-01-314-17879;ANALIROD W (GSM900 );28 12 51;36 25 46;240;65;35;KRITIKA RODOY;LIVADEIAS 30 and PAPANDREOY and VOLOY, RODOS
202-01-314-17891;GERROD MI A (GSM1800 );28 13 21;36 26 55;110;70;8;RODOS;.
202-01-1802-17891;GERROD_MI SEC1 K (UMTS2100 );28 13 21;36 26 55;200;70;8;RODOS;.
202-01-314-17893;GERROD MI C (GSM1800 );28 13 21;36 26 55;290;70;8;RODOS;.
202-01-134-17901;KATALAKO_X A (GSM1800 );25 99 19;39 57 10;5;65;23;DAFNI ATSIKIS;YPS. VOUNI, KATALAKKO LIMNOU
202-01-134-17902;KATALAKO_X B (GSM1800 );25 99 19;39 57 10;140;60;35;DAFNI ATSIKIS;YPS. VOUNI, KATALAKKO LIMNOU
202-01-134-17903;KATALAKO_X C (GSM1800 );25 99 19;39 57 10;220;65;35;DAFNI ATSIKIS;YPS. VOUNI, KATALAKKO LIMNOU
202-01-134-17908;KATALAKO_X V (GSM900 );25 99 19;39 57 10;140;65;35;DAFNI ATSIKIS;YPS. VOUNI, KATALAKKO LIMNOU
202-01-134-17911;TSIMANDRIA_X A (GSM1800 );25 10 26;39 51 54;30;0;29;TSIMANDRIA NEAS KOYTALIS;TSIMANDRIA LIMNOU
202-01-134-17912;TSIMANDRIA_X B (GSM1800 );25 10 26;39 51 54;180;65;17;TSIMANDRIA NEAS KOYTALIS;TSIMANDRIA LIMNOU
202-01-134-17913;TSIMANDRIA_X C (GSM1800 );25 10 26;39 51 54;260;65;21;TSIMANDRIA NEAS KOYTALIS;TSIMANDRIA LIMNOU
202-01-134-17917;TSIMANDRIA_X U (GSM900 );25 10 26;39 51 54;30;0;29;TSIMANDRIA NEAS KOYTALIS;TSIMANDRIA LIMNOU
202-01-314-17923;K_PANAGIA C (GSM1800 );27 10 40;35 35 52;350;65;18;KARPATHOS;KYRA PANAGIA - N. KARPATHOS
202-01-314-17929;K_PANAGIA W (GSM900 );27 10 40;35 35 52;350;65;26;KARPATHOS;KYRA PANAGIA - N. KARPATHOS
202-01-134-17931;MYRINA_TK A (GSM1800 );25 34 64;39 52 38;0;360;13;MYRINA;KENTRIKI PLATEIA
202-01-134-17937;MYRINA_TK U (GSM900 );25 34 64;39 52 38;0;360;24;MYRINA;KENTRIKI PLATEIA
202-01-319-17941;GERANIRETH A (GSM1800 );24 23 48;35 20 29;0;0;35;GERANI NIKIFOROY FOKA;GERANI, DIMOY NIKIFOROY FOKA
202-01-1602-17941;GERANIRETH K (UMTS2100 );24 23 48;35 20 29;0;0;9;GERANI NIKIFOROY FOKA;GERANI, DIMOY NIKIFOROY FOKA
202-01-319-17942;GERANIRETH B (GSM1800 );24 23 48;35 20 29;70;67;35;GERANI NIKIFOROY FOKA;GERANI, DIMOY NIKIFOROY FOKA
202-01-1602-17942;GERANIRETH L (UMTS2100 );24 23 48;35 20 29;70;63;54;GERANI NIKIFOROY FOKA;GERANI, DIMOY NIKIFOROY FOKA
202-01-319-17947;GERANIRETH U (GSM900 );24 23 48;35 20 29;0;0;35;GERANI NIKIFOROY FOKA;GERANI, DIMOY NIKIFOROY FOKA
202-01-321-17951;ANISARAS A (GSM1800 );25 22 45;35 19 55;20;65;26;PANAGIA HERSONISOY;ANISARAS, HERSONISOS N. IRAKLEIOY
202-01-1601-17951;ANISARAS K (UMTS2100 );25 22 45;35 19 55;20;0;25;PANAGIA HERSONISOY;ANISARAS, HERSONISOS N. IRAKLEIOY
202-01-321-17952;ANISARAS B (GSM1800 );25 22 45;35 19 55;190;65;35;PANAGIA HERSONISOY;ANISARAS, HERSONISOS N. IRAKLEIOY
202-01-1601-17952;ANISARAS L (UMTS2100 );25 22 45;35 19 55;190;0;28;PANAGIA HERSONISOY;ANISARAS, HERSONISOS N. IRAKLEIOY
